"","groups"
"482",6
"483",6
"484",6
"485",6
"486",6
"487",6
"488",6
"489",6
"490",7
"491",7
"492",7
"493",7
"494",7
"495",7
"496",7
"497",7
"498",7
"499",7
"500",7
"501",7
"502",7
"503",7
"504",7
"505",7
"506",7
"507",7
"508",7
"509",7
"510",7
"511",7
"512",7
"513",7
"514",7
"515",7
"516",7
"517",7
"518",7
"519",7
"520",7
"521",7
"522",7
"523",7
"524",7
"525",7
"526",7
"527",7
"528",2
"529",2
"530",2
"531",3
"532",3
"533",2
"534",2
"535",2
"536",2
"537",2
"538",2
"539",2
"540",2
"541",2
"542",2
"543",2
"544",2
"545",2
"546",2
"547",2
"548",2
"549",2
"550",7
"551",7
"552",7
"553",7
"554",7
"555",2
"556",2
"557",2
"558",3
"559",2
"560",2
"561",2
"562",2
"563",2
"564",2
"565",2
"566",2
"567",3
"568",2
"569",2
"570",3
"571",2
"572",2
"573",3
"574",3
"575",2
"576",2
"577",2
"578",2
"579",3
"580",2
"581",2
"582",2
"583",3
"584",2
"585",2
"586",2
"587",2
"588",2
"589",2
"590",2
"591",3
"592",2
"593",3
"594",3
"595",3
"596",3
"597",2
"598",2
"599",3
"600",2
"601",1
"602",8
"603",2
"604",2
"605",2
"606",3
"607",2
"608",3
"609",2
"610",2
"611",3
"612",3
"613",2
"614",2
"615",2
"616",2
"617",2
"618",2
"619",3
"620",1
"621",3
"622",2
"623",2
"624",2
"625",3
"626",2
"627",3
"628",2
"629",2
"630",2
"631",2
"632",2
"633",2
"634",3
"635",2
"636",2
"637",2
"638",3
"639",2
"640",2
"641",2
"642",2
"643",3
"644",2
"645",3
"646",5
"647",3
"648",2
"649",2
"650",9
"651",9
"652",9
"653",9
"654",9
"655",9
"656",9
"657",9
"658",9
"659",9
"660",9
"661",9
"662",9
"663",9
"664",9
"665",9
"666",9
"667",9
"668",9
"669",9
"670",9
"671",9
"672",9
"673",9
"674",9
"675",9
"676",9
"677",9
"678",9
"679",9
"680",9
"681",9
"682",9
"683",9
"684",9
"685",9
"686",9
"687",9
"688",1
"689",1
"690",1
"691",1
"692",1
"693",1
"694",1
"695",1
"696",1
"697",1
"698",3
"699",3
"700",1
"701",3
"702",3
"703",3
"704",3
"705",3
"706",3
"707",3
"708",3
"709",3
"710",2
"711",3
"712",1
"713",2
"714",1
"715",2
"716",1
"717",2
"718",8
"719",1
"720",1
"721",1
"722",1
"723",1
"724",2
"725",1
"726",1
"727",2
"728",2
"729",1
"730",2
"731",1
"732",1
"733",1
"734",1
"735",2
"736",1
"737",1
"738",1
"739",1
"740",1
"741",2
"742",1
"743",1
"744",2
"745",2
"746",2
"747",2
"748",1
"749",1
"750",1
"751",1
"752",1
"753",2
"754",1
"755",1
"756",1
"757",1
"758",2
"759",2
"760",1
"761",1
"762",2
"763",1
"764",1
"765",1
"766",1
"767",1
"768",1
"769",8
"770",1
"771",1
"772",1
"773",1
"774",1
"775",1
"776",1
"777",1
"778",1
"779",2
"780",1
"781",2
"782",1
"783",1
"784",1
"785",2
"786",1
"787",1
"788",2
"789",1
"790",1
"791",1
"792",1
"793",1
"794",1
"795",2
"796",1
"797",1
"798",1
"799",1
"800",1
"801",1
"802",1
"803",2
"804",1
"805",1
"806",2
"807",2
"808",1
"809",1
"810",1
"811",1
"812",1
"813",2
"814",2
"815",2
"816",2
"817",2
"818",2
"819",2
"820",2
"821",2
"822",2
"823",2
"824",2
"825",2
"826",2
"827",2
"828",2
"829",2
"830",2
"831",2
"832",2
"833",10
"834",2
"835",2
"836",2
"837",2
"838",10
"839",2
"840",2
"841",2
"842",2
"843",2
"844",2
"845",2
"846",10
"847",2
"848",2
"849",2
"850",2
"851",2
"852",2
"853",2
"854",2
"855",2
"856",2
"857",2
"858",2
"859",2
"860",2
"861",2
"862",2
"863",2
"864",2
"865",2
"866",2
"867",2
"868",2
"869",2
"870",2
"871",2
"872",2
"873",2
"874",2
"875",2
"876",2
"877",2
"878",2
"879",2
"880",2
"881",2
"882",2
"883",2
"884",2
"885",2
"886",2
"887",10
"888",10
"889",10
"890",10
"891",10
"892",10
"893",10
"894",10
"895",10
"896",10
"897",10
"898",10
"899",7
"900",7
"901",7
"902",7
"903",7
"904",7
"905",7
"906",7
"907",7
"908",7
"909",7
"910",7
"911",7
"912",7
"913",7
"914",7
"915",7
"916",7
"917",7
"918",7
"919",7
"920",4
"921",4
"922",4
"923",4
"924",4
"925",4
"926",4
"927",4
"928",4
"929",4
"930",4
"931",4
"932",4
"933",4
"934",4
"935",4
"936",4
"937",4
"938",4
"939",4
"940",4
"941",4
"942",4
"943",4
"944",4
"945",4
"946",4
"947",4
"948",4
"949",4
"950",4
"951",4
"952",4
"953",4
"954",4
"955",4
"956",4
"957",4
"958",4
"959",4
"960",4
"961",4
"962",4
"963",4
"964",4
"965",4
"966",4
"967",4
"968",4
"969",4
"970",4
"971",4
"972",4
"973",4
"974",4
"975",10
"976",6
"977",6
"978",3
"979",3
"980",3
"981",1
"982",5
"983",5
"984",5
"985",5
"986",5
"987",5
"988",5
"989",5
"990",5
"991",5
"992",5
"993",5
"994",5
"995",5
"996",5
"997",5
"998",5
"999",5
"1000",5
"1001",5
"1002",5
"1003",5
"1004",5
"1005",5
"1006",5
"1007",5
"1008",5
"1009",5
"1010",5
"1011",5
"1012",5
"1013",5
"1014",5
"1015",5
"1016",5
"1017",5
"1018",5
"1019",5
"1020",5
"1021",5
"1022",5
"1023",5
"1024",5
"1025",5
"1026",5
"1027",5
"1028",5
"1029",5
"1030",5
"1031",5
"1032",5
"1033",5
"1034",5
"1035",5
"1036",5
"1037",5
"1038",5
"1039",5
"1040",5
"1041",5
"1042",5
"1043",5
"1044",5
"1045",5
"1046",5
"1047",5
"1048",5
"1049",5
"1050",5
"1051",5
"1052",5
"1053",5
"1054",5
"1055",5
"1056",5
"1057",5
"1058",5
"1059",5
"1060",5
"1061",5
"1062",5
"1063",6
"1064",5
"1065",5
"1066",5
"1067",5
"1068",5
"1069",5
"1070",5
"1071",5
"1072",5
"1073",5
"1074",5
"1075",5
"1076",5
"1077",5
"1078",5
"1079",5
"1080",5
"1081",5
"1082",5
"1083",5
"1084",5
"1085",5
"1086",5
"1087",5
"1088",5
"1089",5
"1090",5
"1091",5
"1092",5
"1093",5
"1094",7
"1095",7
"1096",7
"1097",7
"1098",7
"1099",7
"1100",7
"1101",7
"1102",7
"1103",7
"1104",7
"1105",1
"1106",1
"1107",1
"1108",1
"1109",1
"1110",1
"1111",1
"1112",1
"1113",1
"1114",1
"1115",1
"1116",1
"1117",1
"1118",1
"1119",1
"1120",1
"1121",1
"1122",1
"1123",1
"1124",1
"1125",1
"1126",1
"1127",1
"1128",1
"1129",1
"1130",1
"1131",1
"1132",1
"1133",1
"1134",1
"1135",1
"1136",1
"1137",1
"1138",1
"1139",1
"1140",1
"1141",1
"1142",1
"1143",1
"1144",1
"1145",1
"1146",1
"1147",1
"1148",1
"1149",1
"1150",1
"1151",1
"1152",1
"1153",1
"1154",1
"1155",1
"1156",1
"1157",1
"1158",1
"1159",1
"1160",1
"1161",1
"1162",1
"1163",1
"1164",1
"1165",1
"1166",1
"1167",1
"1168",1
"1169",1
"1170",1
"1171",1
"1172",1
"1173",1
"1174",1
"1175",1
"1176",1
"1177",1
"1178",1
"1179",1
"1180",1
"1181",1
"1182",1
"1183",1
"1184",1
"1185",1
"1186",1
"1187",1
"1188",1
"1189",1
"1190",1
"1191",1
"1192",1
"1193",1
"1194",1
"1195",1
"1196",1
"1197",1
"1198",1
"1199",1
"1200",1
"1201",1
"1202",1
"1203",1
"1204",1
"1205",1
"1206",1
"1207",1
"1208",1
"1209",1
"1210",1
"1211",1
"1212",1
"1213",1
"1214",1
"1215",1
"1216",1
"1217",1
"1218",1
"1219",1
"1220",1
"1221",1
"1222",1
"1223",1
"1224",1
"1225",1
"1226",1
"1227",1
"1228",1
"1229",1
"1230",5
"1231",1
"1232",1
"1233",1
"1234",1
"1235",1
"1236",1
"1237",1
"1238",1
"1239",1
"1240",1
"1241",1
"1242",1
"1243",1
"1244",1
"1245",1
"1246",1
"1247",4
"1248",4
"1249",4
"1250",4
"1251",4
"1252",4
"1253",4
"1254",4
"1255",4
"1256",4
"1257",4
"1258",4
"1259",4
"1260",4
"1261",4
"1262",4
"1263",4
"1264",4
"1265",4
"1266",4
"1267",4
"1268",4
"1269",4
"1270",4
"1271",4
"1272",1
"1273",4
"1274",4
"1275",4
"1276",4
"1277",4
"1278",4
"1279",4
"1280",4
"1281",4
"1282",4
"1283",4
"1284",1
"1285",4
"1286",4
"1287",4
"1288",4
"1289",4
"1290",4
"1291",4
"1292",4
"1293",4
"1294",4
"1295",4
"1296",4
"1297",4
"1298",4
"1299",4
"1300",4
"1301",4
"1302",4
"1303",9
"1304",9
"1305",9
"1306",8
"1307",8
"1308",8
"1309",8
"1310",8
"1311",8
"1312",8
"1313",8
"1314",8
"1315",4
"1316",4
"1317",4
"1318",4
"1319",4
"1320",4
"1321",4
"1322",4
"1323",4
"1324",4
"1325",4
"1326",4
"1327",4
"1328",4
"1329",4
"1330",4
"1331",4
"1332",4
"1333",4
"1334",4
"1335",4
"1336",4
"1337",4
"1338",4
"1339",4
"1340",4
"1341",4
"1342",4
"1343",4
"1344",4
"1345",4
"1346",4
"1347",4
"1348",4
"1349",4
"1350",4
"1351",4
"1352",4
"1353",4
"1354",4
"1355",4
"1356",4
"1357",4
"1358",4
"1359",4
"1360",4
"1361",4
"1362",4
"1363",4
"1364",4
"1365",4
"1366",4
"1367",4
"1368",4
"1369",4
"1370",4
"1371",4
"1372",4
"1373",2
"1374",2
"1375",2
"1376",2
"1377",2
"1378",2
"1379",2
"1380",2
"1381",2
"1382",2
"1383",2
"1384",11
"1385",11
"1386",11
"1387",11
"1388",11
"1389",11
"1390",11
"1391",11
"1392",11
"1393",11
"1394",11
"1395",11
"1396",11
"1397",11
"1398",11
"1399",11
"1400",11
"1401",11
"1402",11
"1403",11
"1404",11
"1405",11
"1406",11
"1407",11
"1408",11
"1409",11
"1410",11
"1411",11
"1412",11
"1413",11
"1414",11
"1415",11
"1416",11
"1417",11
"1418",11
"1419",11
"1420",11
"1421",11
"1422",11
"1423",11
"1424",11
"1425",1
"1426",11
"1427",11
"1428",11
"1429",11
"1430",11
"1431",11
"1432",11
"1433",11
"1434",11
"1435",11
"1436",11
"1437",1
"1438",11
"1439",11
"1440",11
"1441",11
"1442",11
"1443",11
"1444",11
"1445",11
"1446",11
"1447",11
"1448",11
"1449",11
"1450",11
"1451",11
"1452",11
"1453",11
"1454",11
"1455",11
"1456",11
"1457",11
"1458",11
"1459",11
"1460",11
"1461",4
"1462",4
"1463",4
"1464",4
"1465",4
"1466",4
"1467",4
"1468",4
"1469",4
"1470",4
"1471",4
"1472",4
"1473",4
"1474",4
"1475",4
"1476",4
"1477",4
"1478",4
"1479",4
"1480",4
"1481",4
"1482",4
"1483",9
"1484",9
"1485",9
"1486",9
"1487",9
"1488",6
"1489",6
"1490",6
"1491",6
"1492",3
"1493",3
"1494",3
"1495",1
"1496",5
"1497",1
"1498",5
"1499",5
"1500",2
"1501",1
"1502",1
"1503",1
"1504",1
"1505",1
"1506",1
"1507",2
"1508",1
"1509",1
"1510",1
"1511",1
"1512",1
"1513",1
"1514",1
"1515",1
"1516",1
"1517",1
"1518",1
"1519",1
"1520",1
"1521",1
"1522",1
"1523",1
"1524",1
"1525",1
"1526",2
"1527",1
"1528",5
"1529",1
"1530",1
"1531",1
"1532",1
"1533",1
"1534",1
"1535",1
"1536",1
"1537",5
"1538",1
"1539",1
"1540",1
"1541",1
"1542",10
"1543",10
"1544",10
"1545",10
"1546",10
"1547",10
"1548",10
"1549",10
"1550",10
"1551",10
"1552",10
"1553",10
"1554",10
"1555",10
"1556",10
"1557",10
"1558",10
"1559",10
"1560",10
"1561",10
"1562",10
"1563",10
"1564",10
"1565",10
"1566",10
"1567",10
"1568",10
"1569",10
"1570",10
"1571",10
"1572",10
"1573",10
"1574",10
"1575",10
"1576",10
"1577",10
"1578",10
"1579",10
"1580",10
"1581",10
"1582",10
"1583",10
"1584",10
"1585",10
"1586",10
"1587",10
"1588",10
"1589",10
"1590",10
"1591",10
"1592",10
"1593",10
"1594",10
"1595",10
"1596",10
"1597",10
"1598",10
"1599",10
"1600",10
"1601",10
"1602",10
"1603",10
"1604",10
"1605",10
"1606",10
"1607",10
"1608",10
"1609",10
"1610",10
"1611",10
"1612",10
"1613",10
"1614",10
"1615",10
"1616",10
"1617",10
"1618",10
"1619",10
"1620",10
"1621",10
"1622",10
"1623",10
"1624",10
"1625",10
"1626",10
"1627",10
"1628",10
"1629",10
"1630",10
"1631",10
"1632",10
"1633",10
"1634",10
"1635",10
"1636",10
"1637",10
"1638",10
"1639",10
"1640",10
"1641",10
"1642",10
"1643",10
"1644",10
"1645",10
"1646",10
"1647",10
"1648",10
"1649",10
"1650",10
"1651",10
"1652",10
"1653",10
"1654",10
"1655",10
"1656",10
"1657",10
"1658",10
"1659",10
"1660",10
"1661",10
"1662",10
"1663",10
"1664",10
"1665",10
"1666",10
"1667",10
"1668",10
"1669",10
"1670",10
"1671",10
"1672",10
"1673",10
"1674",10
"1675",10
"1676",10
"1677",10
"1678",10
"1679",10
"1680",10
"1681",10
"1682",10
"1683",10
"1684",10
"1685",10
"1686",10
"1687",10
"1688",10
"1689",10
"1690",10
"1691",10
"1692",10
"1693",10
"1694",10
"1695",10
"1696",10
"1697",10
"1698",10
"1699",10
"1700",10
"1701",10
"1702",10
"1703",10
"1704",10
"1705",10
"1706",10
"1707",10
"1708",10
"1709",10
"1710",10
"1711",10
"1712",10
"1713",10
"1714",10
"1715",10
"1716",10
"1717",10
"1718",10
"1719",10
"1720",10
"1721",10
"1722",10
"1723",10
"1724",10
"1725",10
"1726",10
"1727",10
"1728",10
"1729",10
"1730",10
"1731",10
"1732",10
"1733",10
"1734",10
"1735",10
"1736",10
"1737",10
"1738",10
"1739",10
"1740",10
"1741",10
"1742",10
"1743",10
"1744",10
"1745",10
"1746",10
"1747",10
"1748",10
"1749",10
"1750",10
"1751",10
"1752",10
"1753",10
"1754",10
"1755",10
"1756",10
"1757",10
"1758",10
"1759",10
"1760",10
"1761",10
"1762",10
"1763",10
"1764",6
"1765",6
"1766",6
"1767",6
"1768",6
"1769",2
"1770",2
"1771",2
"1772",2
"1773",2
"1774",2
"1775",2
"1776",2
"1777",2
"1778",2
"1779",3
"1780",2
"1781",3
"1782",2
"1783",2
"1784",2
"1785",3
"1786",2
"1787",2
"1788",3
"1789",2
"1790",3
"1791",2
"1792",2
"1793",2
"1794",2
"1795",2
"1796",3
"1797",2
"1798",2
"1799",6
"1800",2
"1801",3
"1802",3
"1803",2
"1804",2
"1805",3
"1806",3
"1807",2
"1808",3
"1809",2
"1810",3
"1811",3
"1812",2
"1813",2
"1814",2
"1815",5
"1816",5
"1817",5
"1818",1
"1819",5
"1820",5
"1821",5
"1822",5
"1823",5
"1824",5
"1825",5
"1826",5
"1827",5
"1828",5
"1829",5
"1830",5
"1831",5
"1832",2
"1833",5
"1834",5
"1835",5
"1836",5
"1837",5
"1838",5
"1839",5
"1840",5
"1841",5
"1842",2
"1843",1
"1844",5
"1845",2
"1846",1
"1847",5
"1848",5
"1849",5
"1850",5
"1851",5
"1852",5
"1853",1
"1854",5
"1855",5
"1856",5
"1857",5
"1858",5
"1859",1
"1860",5
"1861",5
"1862",5
"1863",2
"1864",5
"1865",5
"1866",5
"1867",5
"1868",5
"1869",5
"1870",5
"1871",5
"1872",5
"1873",5
"1874",5
"1875",5
"1876",5
"1877",5
"1878",5
"1879",5
"1880",5
"1881",5
"1882",5
"1883",5
"1884",2
"1885",5
"1886",5
"1887",5
"1888",5
"1889",5
"1890",5
"1891",5
"1892",5
"1893",5
"1894",5
"1895",2
"1896",5
"1897",5
"1898",5
"1899",5
"1900",3
"1901",3
"1902",2
"1903",2
"1904",3
"1905",3
"1906",2
"1907",2
"1908",2
"1909",2
"1910",3
"1911",2
"1912",2
"1913",2
"1914",2
"1915",3
"1916",2
"1917",2
"1918",2
"1919",2
"1920",2
"1921",3
"1922",2
"1923",2
"1924",3
"1925",2
"1926",2
"1927",3
"1928",2
"1929",2
"1930",2
"1931",3
"1932",2
"1933",2
"1934",2
"1935",2
"1936",2
"1937",3
"1938",2
"1939",2
"1940",2
"1941",2
"1942",2
"1943",2
"1944",2
"1945",3
"1946",2
"1947",10
"1948",10
"1949",10
"1950",10
"1951",10
"1952",10
"1953",10
"1954",10
"1955",7
"1956",5
"1957",5
"1958",5
"1959",5
"1960",5
"1961",5
"1962",5
"1963",5
"1964",5
"1965",5
"1966",5
"1967",5
"1968",5
"1969",5
"1970",5
"1971",5
"1972",5
"1973",5
"1974",5
"1975",5
"1976",5
"1977",5
"1978",5
"1979",5
"1980",5
"1981",5
"1982",5
"1983",5
"1984",5
"1985",5
"1986",5
"1987",5
"1988",5
"1989",5
"1990",5
"1991",5
"1992",5
"1993",5
"1994",5
"1995",5
"1996",5
"1997",5
"1998",4
"1999",4
"2000",4
"2001",4
"2002",4
"2003",4
"2004",4
"2005",4
"2006",4
"2007",4
"2008",4
"2009",4
"2010",4
"2011",4
"2012",4
"2013",4
"2014",4
"2015",4
"2016",4
"2017",4
"2018",4
"2019",4
"2020",4
"2021",4
"2022",4
"2023",4
"2024",4
"2025",4
"2026",5
"2027",5
"2028",1
"2029",5
"2030",5
"2031",5
"2032",5
"2033",5
"2034",5
"2035",5
"2036",5
"2037",5
"2038",5
"2039",5
"2040",5
"2041",5
"2042",1
"2043",5
"2044",5
"2045",5
"2046",5
"2047",5
"2048",5
"2049",1
"2050",5
"2051",5
"2052",5
"2053",5
"2054",5
"2055",5
"2056",1
"2057",5
"2058",5
"2059",5
"2060",1
"2061",5
"2062",5
"2063",5
"2064",5
"2065",5
"2066",5
"2067",5
"2068",5
"2069",5
"2070",5
"2071",5
"2072",5
"2073",5
"2074",5
"2075",5
"2076",5
"2077",5
"2078",5
"2079",1
"2080",5
"2081",5
"2082",5
"2083",5
"2084",5
"2085",5
"2086",5
"2087",5
"2088",5
"2089",5
"2090",5
"2091",5
"2092",5
"2093",5
"2094",5
"2095",5
"2096",5
"2097",5
"2098",5
"2099",5
"2100",5
"2101",5
"2102",5
"2103",5
"2104",5
"2105",5
"2106",5
"2107",5
"2108",5
"2109",5
"2110",5
"2111",5
"2112",5
"2113",5
"2114",5
"2115",5
"2116",5
"2117",1
"2118",5
"2119",5
"2120",5
"2121",5
"2122",5
"2123",5
"2124",5
"2125",5
"2126",5
"2127",5
"2128",5
"2129",5
"2130",5
"2131",5
"2132",5
"2133",5
"2134",5
"2135",5
"2136",5
"2137",5
"2138",5
"2139",5
"2140",5
"2141",5
"2142",5
"2143",5
"2144",5
"2145",5
"2146",5
"2147",5
"2148",5
"2149",1
"2150",5
"2151",5
"2152",5
"2153",5
"2154",5
"2155",5
"2156",5
"2157",5
"2158",5
"2159",1
"2160",5
"2161",1
"2162",5
"2163",5
"2164",5
"2165",5
"2166",5
"2167",5
"2168",5
"2169",5
"2170",5
"2171",5
"2172",5
"2173",5
"2174",1
"2175",5
"2176",5
"2177",5
"2178",5
"2179",5
"2180",5
"2181",5
"2182",1
"2183",5
"2184",5
"2185",5
"2186",5
"2187",1
"2188",1
"2189",5
"2190",5
"2191",5
"2192",5
"2193",5
"2194",1
"2195",5
"2196",5
"2197",4
"2198",4
"2199",4
"2200",4
"2201",4
"2202",4
"2203",4
"2204",4
"2205",4
"2206",4
"2207",4
"2208",4
"2209",4
"2210",4
"2211",4
"2212",4
"2213",4
"2214",4
"2215",4
"2216",4
"2217",4
"2218",4
"2219",4
"2220",4
"2221",4
"2222",4
"2223",4
"2224",4
"2225",4
"2226",4
"2227",4
"2228",4
"2229",4
"2230",4
"2231",4
"2232",4
"2233",4
"2234",4
"2235",4
"2236",4
"2237",4
"2238",4
"2239",4
"2240",4
"2241",4
"2242",4
"2243",4
"2244",4
"2245",4
"2246",4
"2247",4
"2248",4
"2249",4
"2250",4
"2251",4
"2252",4
"2253",4
"2254",4
"2255",4
"2256",4
"2257",4
"2258",4
"2259",4
"2260",1
"2261",4
"2262",4
"2263",4
"2264",4
"2265",4
"2266",4
"2267",4
"2268",4
"2269",4
"2270",4
"2271",4
"2272",4
"2273",4
"2274",4
"2275",4
"2276",4
"2277",4
"2278",4
"2279",4
"2280",4
"2281",4
"2282",4
"2283",4
"2284",4
"2285",4
"2286",4
"2287",4
"2288",4
"2289",4
"2290",4
"2291",4
"2292",4
"2293",4
"2294",4
"2295",4
"2296",4
"2297",4
"2298",4
"2299",4
"2300",4
"2301",4
"2302",4
"2303",4
"2304",4
"2305",4
"2306",4
"2307",4
"2308",4
"2309",4
"2310",4
"2311",4
"2312",4
"2313",4
"2314",4
"2315",4
"2316",4
"2317",4
"2318",4
"2319",4
"2320",4
"2321",4
"2322",4
"2323",4
"2324",4
"2325",4
"2326",4
"2327",4
"2328",4
"2329",4
"2330",4
"2331",4
"2332",4
"2333",4
"2334",4
"2335",4
"2336",4
"2337",4
"2338",4
"2339",4
"2340",4
"2341",4
"2342",4
"2343",4
"2344",4
"2345",4
"2346",4
"2347",4
"2348",2
"2349",2
"2350",2
"2351",2
"2352",2
"2353",2
"2354",2
"2355",2
"2356",2
"2357",2
"2358",2
"2359",2
"2360",2
"2361",2
"2362",2
"2363",2
"2364",2
"2365",2
"2366",2
"2367",2
"2368",2
"2369",2
"2370",2
"2371",2
"2372",2
"2373",2
"2374",2
"2375",2
"2376",2
"2377",2
"2378",2
"2379",2
"2380",2
"2381",2
"2382",2
"2383",2
"2384",2
"2385",2
"2386",2
"2387",2
"2388",2
"2389",9
"2390",7
"2391",7
"2392",7
"2393",7
"2394",2
"2395",2
"2396",2
"2397",2
"2398",2
"2399",2
"2400",2
"2401",2
"2402",2
"2403",2
"2404",2
"2405",2
"2406",2
"2407",2
"2408",2
"2409",2
"2410",2
"2411",2
"2412",2
"2413",2
"2414",2
"2415",2
"2416",2
"2417",2
"2418",2
"2419",2
"2420",2
"2421",2
"2422",2
"2423",2
"2424",2
"2425",2
"2426",2
"2427",2
"2428",2
"2429",2
"2430",2
"2431",2
"2432",2
"2433",2
"2434",2
"2435",2
"2436",2
"2437",2
"2438",2
"2439",2
"2440",2
"2441",2
"2442",2
"2443",2
"2444",2
"2445",2
"2446",2
"2447",2
"2448",2
"2449",2
"2450",2
"2451",2
"2452",2
"2453",2
"2454",2
"2455",2
"2456",2
"2457",2
"2458",2
"2459",2
"2460",2
"2461",2
"2462",2
"2463",2
"2464",2
"2465",2
"2466",2
"2467",2
"2468",2
"2469",2
"2470",8
"2471",2
"2472",2
"2473",2
"2474",2
"2475",2
"2476",2
"2477",2
"2478",2
"2479",2
"2480",2
"2481",2
"2482",2
"2483",2
"2484",2
"2485",2
"2486",2
"2487",2
"2488",2
"2489",2
"2490",2
"2491",2
"2492",2
"2493",2
"2494",2
"2495",2
"2496",2
"2497",2
